0,0.000751248,0.003248045,0.001811834,0.001369924,0.003380618,0.002717752,0.001789739,0.000817535,0.003446904,0.000972204,0.000640771,0.000905917,0.00570065,0.003225949,0,0.001369924,0.00386672,0.000618675,0.001458306
0.000751248,0,0.009059172,0.000950108,0.000618675,0.002960803,0.007512484,0.001502497,0.000243051,0.00059658,0.001590879,0.00039772,0.000861726,0.010252331,0.002850325,0.00123735,0.003137567,0.002960803,0.001193159,0.001082682
0.003248045,0.009059172,0,0.00287242,0.000883822,0.011489681,0.013743427,0.001414115,0.000795439,0.000419815,0.001524592,0.00123735,0.001502497,0.006120465,0.000861726,0.000883822,0.001856025,0.001281541,0.000375624,0.001148968
0.001811834,0.000950108,0.00287242,0,0.001767643,0.001215255,0.001789739,0.001016395,0.002099076,0.003137567,0.001988599,0.001193159,0.000950108,0.007932299,0.002938707,0.000331433,0.001215255,0.003004994,0,0.001303637
0.001369924,0.000618675,0.000883822,0.001767643,0,0.000839631,0.003645764,0.001392019,0.002474701,0.003491095,0.000994299,0.000508197,0.002121172,0.007954395,0.004971497,0.001104777,0.002010694,0.003380618,0.000508197,0.000618675
0.003380618,0.002960803,0.011489681,0.001215255,0.000839631,0,0.014229528,0.00039772,0.001303637,0.000773344,0.000994299,0.00103849,0.001193159,0.009280127,0.004242344,0.00103849,0.001392019,0.001767643,0.000795439,0.000419815
0.002717752,0.007512484,0.013743427,0.001789739,0.003645764,0.014229528,0,0.001502497,0.001104777,0.000905917,0,0.003203853,0.000464006,0.000441911,0.000265146,0.001966503,0.000618675,0.000795439,0.001325732,2.20955E-05
0.001789739,0.001502497,0.001414115,0.001016395,0.001392019,0.00039772,0.001502497,0,0.002253745,0.003977197,0.002585178,0.003844624,0.002408414,0.010274427,0.005391312,0.001104777,0.002121172,0.003248045,0.001414115,0.00143621
0.000817535,0.000243051,0.000795439,0.002099076,0.002474701,0.001303637,0.001104777,0.002253745,0,0.002165363,0.001126873,0.001966503,0.00163507,0.003955102,0.003424809,0.001104777,0.000486102,0.001259446,0.000950108,0.000375624
0.003446904,0.00059658,0.000419815,0.003137567,0.003491095,0.000773344,0.000905917,0.003977197,0.002165363,0,0.002717752,0.004330726,0.004617968,0.006032083,0.004109771,0.001347828,0.001104777,0.003004994,0.004684255,0.001546688
0.000972204,0.001590879,0.001524592,0.001988599,0.000994299,0.000994299,0,0.002585178,0.001126873,0.002717752,0,0.005877414,0.001590879,0.004684255,0.002099076,0.002452605,0.000861726,0.001303637,0.002187459,8.83822E-05
0.000640771,0.00039772,0.00123735,0.001193159,0.000508197,0.00103849,0.003203853,0.003844624,0.001966503,0.004330726,0.005877414,0,0.002474701,0.015886694,0.009125458,0.005590172,0.002717752,0.004772637,0.000265146,0.001148968
0.000905917,0.000861726,0.001502497,0.000950108,0.002121172,0.001193159,0.000464006,0.002408414,0.00163507,0.004617968,0.001590879,0.002474701,0,0.008153255,0.003712051,0.000972204,0.002121172,0.002253745,0.001922312,0.000751248
0.00570065,0.010252331,0.006120465,0.007932299,0.007954395,0.009280127,0.000441911,0.010274427,0.003955102,0.006032083,0.004684255,0.015886694,0.008153255,0,0.007733439,0.004838924,0.00243051,0.003623669,0.009037076,0.000928013
0.003225949,0.002850325,0.000861726,0.002938707,0.004971497,0.004242344,0.000265146,0.005391312,0.003424809,0.004109771,0.002099076,0.009125458,0.003712051,0.007733439,0,0.004220248,0.002982898,0.002717752,0.004043484,0.000132573
0,0.00123735,0.000883822,0.000331433,0.001104777,0.00103849,0.001966503,0.001104777,0.001104777,0.001347828,0.002452605,0.005590172,0.000972204,0.004838924,0.004220248,0,0.001590879,0.002253745,0.003115471,0.000530293
0.001369924,0.003137567,0.001856025,0.001215255,0.002010694,0.001392019,0.000618675,0.002121172,0.000486102,0.001104777,0.000861726,0.002717752,0.002121172,0.00243051,0.002982898,0.001590879,0,0.002275841,0.002982898,0
0.00386672,0.002960803,0.001281541,0.003004994,0.003380618,0.001767643,0.000795439,0.003248045,0.001259446,0.003004994,0.001303637,0.004772637,0.002253745,0.003623669,0.002717752,0.002253745,0.002275841,0,0.006650758,0.003977197
0.000618675,0.001193159,0.000375624,0,0.000508197,0.000795439,0.001325732,0.001414115,0.000950108,0.004684255,0.002187459,0.000265146,0.001922312,0.009037076,0.004043484,0.003115471,0.002982898,0.006650758,0,0.004021388
0.001458306,0.001082682,0.001148968,0.001303637,0.000618675,0.000419815,2.20955E-05,0.00143621,0.000375624,0.001546688,8.83822E-05,0.001148968,0.000751248,0.000928013,0.000132573,0.000530293,0,0.003977197,0.004021388,0
